=========================================
RUN METADATA
=========================================
--- MongoDB ---
id   pipeline_name   run_id                    query_name   execution_time   batch_size   total_records   num_batches   avg_batch_size       malformed_count   executed_at             
---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
4    MongoDB         mongodb-20260428-151122   query1       0.887            50000        3461613         70            49451.614285714284   1                 2026-04-28 15:11:53.0   
5    MongoDB         mongodb-20260428-151122   query2       2.405            50000        3461613         70            49451.614285714284   1                 2026-04-28 15:11:56.0   
6    MongoDB         mongodb-20260428-151122   query3       1.04             50000        3461613         70            49451.614285714284   1                 2026-04-28 15:11:57.0   

--- MapReduce ---
id   pipeline_name   run_id                      query_name   execution_time   batch_size   total_records   num_batches   avg_batch_size       malformed_count   executed_at             
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
1    MapReduce       mapreduce-20260428-151021   query1       5.655            50000        3461613         70            49451.614285714284   1                 2026-04-28 15:10:43.0   
2    MapReduce       mapreduce-20260428-151021   query2       5.266            50000        3461613         70            49451.614285714284   1                 2026-04-28 15:10:49.0   
3    MapReduce       mapreduce-20260428-151021   query3       5.235            50000        3461613         70            49451.614285714284   1                 2026-04-28 15:10:54.0   

--- ApachePig ---
N/A

--- ApacheHive ---
N/A


=========================================
QUERY 1 RESULTS (Daily Traffic Summary)
=========================================
--- MongoDB ---
id    pipeline_name   run_id                    execution_time   log_date     status_code   request_count   total_bytes   
6     MapReduce       mapreduce-20260428-151021   5.655            1995-07-02   302           2370            195795        
7     MapReduce       mapreduce-20260428-151021   5.655            1995-07-02   304           3107            0             
8     MapReduce       mapreduce-20260428-151021   5.655            1995-07-02   403           5               0             
9     MapReduce       mapreduce-20260428-151021   5.655            1995-07-02   404           291             0             
10    MapReduce       mapreduce-20260428-151021   5.655            1995-07-03   200           81351           2085066566    
11    MapReduce       mapreduce-20260428-151021   5.655            1995-07-03   302           3122            261797        
12    MapReduce       mapreduce-20260428-151021   5.655            1995-07-03   304           4582            0             
13    MapReduce       mapreduce-20260428-151021   5.655            1995-07-03   403           2               0             
14    MapReduce       mapreduce-20260428-151021   5.655            1995-07-03   404           474             0             
15    MapReduce       mapreduce-20260428-151021   5.655            1995-07-03   500           53              0             
16    MapReduce       mapreduce-20260428-151021   5.655            1995-07-04   200           63069           1744266570    
17    MapReduce       mapreduce-20260428-151021   5.655            1995-07-04   302           2513            206813        
18    MapReduce       mapreduce-20260428-151021   5.655            1995-07-04   304           4507            0             
19    MapReduce       mapreduce-20260428-151021   5.655            1995-07-04   403           4               0             
20    MapReduce       mapreduce-20260428-151021   5.655            1995-07-04   404           359             0             
21    MapReduce       mapreduce-20260428-151021   5.655            1995-07-05   200           85080           2050959436    
22    MapReduce       mapreduce-20260428-151021   5.655            1995-07-05   302           3349            282418        
23    MapReduce       mapreduce-20260428-151021   5.655            1995-07-05   304           5646            0             
24    MapReduce       mapreduce-20260428-151021   5.655            1995-07-05   403           2               0             
25    MapReduce       mapreduce-20260428-151021   5.655            1995-07-05   404           497             0             
26    MapReduce       mapreduce-20260428-151021   5.655            1995-07-05   501           1               0             
27    MapReduce       mapreduce-20260428-151021   5.655            1995-07-06   200           91643           2218747557    
28    MapReduce       mapreduce-20260428-151021   5.655            1995-07-06   302           3197            264274        
29    MapReduce       mapreduce-20260428-151021   5.655            1995-07-06   304           5475            0             
30    MapReduce       mapreduce-20260428-151021   5.655            1995-07-06   403           5               0             
31    MapReduce       mapreduce-20260428-151021   5.655            1995-07-06   404           640             0             
32    MapReduce       mapreduce-20260428-151021   5.655            1995-07-07   200           79024           1952114462    
33    MapReduce       mapreduce-20260428-151021   5.655            1995-07-07   302           2415            182335        
34    MapReduce       mapreduce-20260428-151021   5.655            1995-07-07   304           5222            0             
35    MapReduce       mapreduce-20260428-151021   5.655            1995-07-07   403           1               0             
36    MapReduce       mapreduce-20260428-151021   5.655            1995-07-07   404           570             0             
37    MapReduce       mapreduce-20260428-151021   5.655            1995-07-07   501           1               0             
38    MapReduce       mapreduce-20260428-151021   5.655            1995-07-08   200           35663           928098746     
39    MapReduce       mapreduce-20260428-151021   5.655            1995-07-08   302           702             47998         
40    MapReduce       mapreduce-20260428-151021   5.655            1995-07-08   304           2200            0             
41    MapReduce       mapreduce-20260428-151021   5.655            1995-07-08   404           302             0             
42    MapReduce       mapreduce-20260428-151021   5.655            1995-07-09   200           32101           754147151     
43    MapReduce       mapreduce-20260428-151021   5.655            1995-07-09   302           562             33273         
44    MapReduce       mapreduce-20260428-151021   5.655            1995-07-09   304           2261            0             
45    MapReduce       mapreduce-20260428-151021   5.655            1995-07-09   404           348             0             
46    MapReduce       mapreduce-20260428-151021   5.655            1995-07-10   200           65970           1376570168    
47    MapReduce       mapreduce-20260428-151021   5.655            1995-07-10   302           1472            101439        
48    MapReduce       mapreduce-20260428-151021   5.655            1995-07-10   304           5018            0             
49    MapReduce       mapreduce-20260428-151021   5.655            1995-07-10   400           1               0             
50    MapReduce       mapreduce-20260428-151021   5.655            1995-07-10   404           398             0             
51    MapReduce       mapreduce-20260428-151021   5.655            1995-07-10   500           1               0             
52    MapReduce       mapreduce-20260428-151021   5.655            1995-07-11   200           72006           1387859360    
53    MapReduce       mapreduce-20260428-151021   5.655            1995-07-11   302           1668            125961        
54    MapReduce       mapreduce-20260428-151021   5.655            1995-07-11   304           6262            0             
55    MapReduce       mapreduce-20260428-151021   5.655            1995-07-11   404           471             0             
56    MapReduce       mapreduce-20260428-151021   5.655            1995-07-12   200           80877           1714972894    
57    MapReduce       mapreduce-20260428-151021   5.655            1995-07-12   302           2338            187717        
58    MapReduce       mapreduce-20260428-151021   5.655            1995-07-12   304           8847            0             
59    MapReduce       mapreduce-20260428-151021   5.655            1995-07-12   403           3               0             
60    MapReduce       mapreduce-20260428-151021   5.655            1995-07-12   404           471             0             
61    MapReduce       mapreduce-20260428-151021   5.655            1995-07-13   200           114430          2634408366    
62    MapReduce       mapreduce-20260428-151021   5.655            1995-07-13   302           4436            366995        
63    MapReduce       mapreduce-20260428-151021   5.655            1995-07-13   304           14803           0             
64    MapReduce       mapreduce-20260428-151021   5.655            1995-07-13   404           532             0             
65    MapReduce       mapreduce-20260428-151021   5.655            1995-07-13   501           2               0             
66    MapReduce       mapreduce-20260428-151021   5.655            1995-07-14   200           75346           1922340386    
